fileName,Label,S1@(ms),S2@(ms),systole,diastole,S1(ABV),syst_mur(0/1),smur_begin,syst_dur,syst_amp,syst_freq,S2(ABV),diast_mur(0/1),dmur_begin,diast_dur,diast_amp,diast_freq,syst_s1_amp_ratio,diast_s1_amp_ratio,syst_mur(0/1).v2,diast_mur(0/1).v2,sum_diff_syst,sum_diff_diast,Npeaks systole,Npeaks diastole,var_pks_systole,var_pks_diastole,L_pks_syst,M_pks_syst,H_pks_syst,L_pks_diast,M_pks_diast,H_pks_diast
lateSyt&Click_s01.wav,1,450,770,320,520,0.48242464,0,0,0,0,0,0.333530594,0,0,0,0,0,0,0,0,0,3.504302979,0.285461426,300,2499,1.46E-06,1.07E-07,292,7,1,2499,0,0
lateSyt&Click_s02.wav,1,290,600,310,530,0.430712586,0,0,0,0,0,0.364570724,0,0,0,0,0,0,0,0,0,4.441772461,0.286224365,312,2535,1.56E-06,1.39E-07,294,15,3,2535,0,0
lateSyt&Click_s03.wav,1,250,580,330,530,0.430151433,1,370,20,0.042009312,160.7570984,0.368857354,0,0,0,0,0,0.097661682,0,1,0,3.861572266,0.278991699,370,2507,1.35E-06,1.05E-07,357,11,2,2507,0,0
lateSyt&Click_s04.wav,1,280,580,300,540,0.380714912,0,0,0,0,0,0.35918019,0,0,0,0,0,0,0,0,0,3.268554688,0.280426025,389,2454,1.11E-06,1.13E-07,373,16,0,2454,0,0
lateSyt&Click_s05.wav,1,280,600,320,540,0.444833956,0,0,0,0,0,0.385735895,0,0,0,0,0,0,0,0,0,3.818084717,0.299957275,353,2445,1.38E-06,1.20E-07,340,11,2,2445,0,0
lateSyt&Click_s06.wav,1,290,610,320,520,0.487555644,1,400,20,0.043029895,169.4265765,0.315470725,0,0,0,0,0,0.088256377,0,0,0,4.154846191,0.289550781,341,2436,1.52E-06,1.17E-07,330,10,1,2436,0,0
lateSyt&Click_s07.wav,1,250,560,310,530,0.399087907,0,0,0,0,0,0.390912042,0,0,0,0,0,0,0,0,0,3.952728271,0.284179688,353,2460,1.29E-06,1.24E-07,342,9,2,2460,0,0
lateSyt&Click_s09.wav,1,280,580,300,540,0.385485978,1,380,20,0.036869487,213.3253125,0.350726129,0,0,0,0,0,0.095644171,0,1,0,3.965576172,0.265777588,345,2404,1.27E-06,1.08E-07,332,10,3,2404,0,0
lateSyt&Click_s10.wav,1,300,620,320,540,0.464145672,0,0,0,0,0,0.368435837,0,0,0,0,0,0,0,0,0,4.111572266,0.297119141,346,2427,1.44E-06,1.19E-07,331,14,1,2427,0,0
lateSyt&Click_s11.wav,1,280,590,310,530,0.476866943,1,390,20,0.060691406,177.0898646,0.321921817,0,0,0,0,0,0.127271153,0,1,0,4.90322876,0.279205322,352,2436,1.44E-06,1.20E-07,339,10,3,2436,0,0
lateSyt&Click_s12.wav,1,230,560,330,530,0.376894179,1,360,20,0.03165756,184.1663105,0.400676741,0,0,0,0,0,0.083995886,0,0,0,3.710876465,0.277984619,366,2439,1.26E-06,1.17E-07,350,15,1,2439,0,0
lateSyt&Click_s13.wav,1,280,600,320,520,0.425557855,1,390,20,0.041878686,156.5254779,0.365036841,0,0,0,0,0,0.098408912,0,1,0,4.119689941,0.324249268,343,2449,1.65E-06,1.51E-07,327,14,2,2449,0,0
lateSyt&Click_s14.wav,1,240,540,300,540,0.410254473,1,340,20,0.078023322,165.8850323,0.320805473,0,0,0,0,0,0.190182745,0,1,0,5.283172607,0.269439697,305,2420,1.49E-06,1.31E-07,289,13,3,2420,0,0
lateSyt&Click_s15.wav,1,240,560,320,540,0.473569828,0,0,0,0,0,0.315069261,0,0,0,0,0,0,0,0,0,3.925964355,0.295715332,314,2450,1.80E-06,1.36E-07,298,15,1,2450,0,0
lateSyt&Click_s16.wav,1,300,610,310,540,0.416954435,0,0,0,0,0,0.37296304,0,0,0,0,0,0,0,0,0,3.99005127,0.342681885,352,2446,1.28E-06,1.38E-07,339,12,1,2446,0,0
lateSyt&Click_s17.wav,1,210,530,320,540,0.424126913,1,320,20,0.06047815,188.3146578,0.3997457,0,0,0,0,0,0.142594465,0,1,0,4.333526611,0.279846191,372,2466,1.47E-06,1.18E-07,362,8,2,2466,0,0
lateSyt&Click_s18.wav,1,250,570,320,520,0.463340427,0,0,0,0,0,0.310745128,0,0,0,0,0,0,0,0,0,3.144958496,0.291870117,353,2450,1.45E-06,1.18E-07,340,13,0,2450,0,0
lateSyt&Click_s19.wav,1,260,590,330,530,0.42033782,1,380,20,0.076775769,168.5278869,0.366699087,0,0,0,0,0,0.182652536,0,1,0,5.092437744,0.271850586,343,2379,1.54E-06,1.32E-07,331,10,2,2379,0,0
lateSyt&Click_s20.wav,1,300,630,330,520,0.429126919,0,0,0,0,0,0.334309707,0,0,0,0,0,0,0,0,0,3.970397949,0.297210693,312,2393,1.59E-06,1.28E-07,299,12,1,2393,0,0
lateSyt&Click_s21.wav,1,270,590,320,540,0.392953175,0,0,0,0,0,0.372049475,0,0,0,0,0,0,0,0,0,3.62298584,0.268890381,354,2492,1.40E-06,1.10E-07,344,10,0,2492,0,0
lateSyt&Click_s22.wav,1,250,570,320,540,0.478282799,0,0,0,0,0,0.330658065,0,0,0,0,0,0,0,0,0,3.748352051,0.28817749,357,2376,1.51E-06,1.39E-07,347,10,0,2376,0,0
lateSyt&Click_s23.wav,1,290,600,310,530,0.42894346,0,0,0,0,0,0.383367432,0,0,0,0,0,0,0,0,0,3.63949585,0.291687012,304,2472,1.56E-06,1.28E-07,295,8,1,2472,0,0
lateSyt&Click_s24.wav,1,240,560,320,540,0.409590124,1,350,20,0.063461697,184.0760078,0.40017297,0,0,0,0,0,0.15493952,0,1,0,5.169830322,0.288238525,309,2411,1.69E-06,1.13E-07,298,9,2,2411,0,0
midSystClick_s01.wav,1,480,810,330,530,0.409563561,1,600,20,0.054591754,175.0136219,0.403031713,0,0,0,0,0,0.133292508,0,1,0,2.286956787,0.736968994,2425,6217,8.05E-08,2.62E-09,2413,10,2,6217,0,0
midSystClick_s02.wav,1,270,590,320,520,0.399839927,0,0,0,0,0,0.33067039,0,0,0,0,0,0,0,0,0,1.629089355,0.757507324,2390,6176,6.43E-08,3.63E-09,2384,5,1,6176,0,0
midSystClick_s03.wav,1,260,580,320,540,0.399956439,1,380,20,0.049143369,178.2263191,0.37615131,0,0,0,0,0,0.122871805,0,1,0,2.063140869,0.76965332,2411,6196,7.79E-08,3.73E-09,2406,3,2,6196,0,0
midSystClick_s04.wav,1,300,620,320,540,0.477785833,1,420,20,0.063868695,143.8138789,0.354575093,0,0,0,0,0,0.133676411,0,1,0,2.570007324,0.752685547,2330,6118,1.04E-07,2.69E-09,2326,1,3,6118,0,0
midSystClick_s05.wav,1,230,540,310,530,0.462758163,0,0,0,0,0,0.35085797,0,0,0,0,0,0,0,0,0,1.771118164,0.771514893,2377,6013,6.01E-08,5.90E-09,2370,5,2,6013,0,0
midSystClick_s06.wav,1,220,550,330,530,0.416252589,1,340,20,0.050135391,154.9676577,0.399426256,0,0,0,0,0,0.120444635,0,1,0,2.129394531,0.755401611,2329,6173,8.81E-08,2.64E-09,2318,10,1,6173,0,0
midSystClick_s07.wav,1,250,580,330,520,0.39153351,1,360,20,0.042568676,175.9018427,0.329294831,0,0,0,0,0,0.108722944,0,1,0,1.799926758,0.749664307,2296,6102,6.72E-08,3.50E-09,2287,7,2,6102,0,0
midSystClick_s08.wav,1,290,610,320,540,0.395432243,1,410,20,0.049502676,185.9626614,0.383959451,0,0,0,0,0,0.125186241,0,1,0,2.165008545,0.819976807,2404,6133,6.95E-08,4.99E-09,2398,5,1,6133,0,0
midSystClick_s09.wav,1,270,590,320,540,0.461218432,1,380,20,0.041058622,152.7361029,0.362157228,0,0,0,0,0,0.089022076,0,0,0,1.796234131,0.780151367,2382,6196,8.26E-08,2.69E-09,2366,15,1,6196,0,0
midSystClick_s10.wav,1,230,540,310,530,0.46105623,0,0,0,0,0,0.332144577,0,0,0,0,0,0,0,0,0,1.032592773,0.774169922,2422,6122,4.31E-08,6.14E-09,2411,11,0,6122,0,0
midSystClick_s11.wav,1,230,560,330,530,0.43566985,0,0,0,0,0,0.383884199,0,0,0,0,0,0,0,0,0,1.312683105,0.765869141,2494,6109,6.81E-08,3.68E-09,2492,2,0,6109,0,0
midSystClick_s12.wav,1,310,640,330,530,0.406983685,0,0,0,0,0,0.334895126,0,0,0,0,0,0,0,0,0,1.890625,0.766906738,2340,6209,7.71E-08,3.49E-09,2328,9,3,6209,0,0
midSystClick_s13.wav,1,250,570,320,540,0.382613063,1,370,20,0.042802426,173.5415989,0.391502283,0,0,0,0,0,0.111868702,0,1,0,1.848144531,0.827514648,2362,6265,7.96E-08,3.62E-09,2350,11,1,6265,0,0
midSystClick_s14.wav,1,240,560,320,540,0.477405483,1,350,20,0.042275384,171.1477408,0.361719973,0,0,0,0,0,0.088552363,0,0,0,1.854553223,0.757843018,2308,6227,7.50E-08,2.49E-09,2303,3,2,6227,0,0
midSystClick_s15.wav,1,320,630,310,530,0.463182073,1,420,20,0.04330403,170.4118363,0.34728443,0,0,0,0,0,0.093492457,0,1,0,1.897460938,0.76965332,2278,6153,9.66E-08,6.15E-09,2271,5,2,6153,0,0
midSystClick_s16.wav,1,220,550,330,530,0.406585638,1,340,30,0.05426619,134.7227715,0.409001936,0,0,0,0,0,0.133468045,0,1,0,2.584350586,0.766601563,2396,6191,9.73E-08,2.85E-09,2387,6,3,6191,0,0
midSystClick_s17.wav,1,280,600,320,520,0.419978207,0,0,0,0,0,0.336447152,0,0,0,0,0,0,0,0,0,1.466094971,0.769042969,2267,6077,8.82E-08,4.21E-09,2261,6,0,6077,0,0
midSystClick_s18.wav,1,300,620,320,540,0.429509787,1,420,20,0.036843817,158.5578318,0.350955857,0,0,0,0,0,0.085781088,0,0,0,1.754302979,0.769561768,2338,6226,9.58E-08,3.82E-09,2331,6,1,6226,0,0
midSystClick_s19.wav,1,290,610,320,540,0.481691029,0,0,0,0,0,0.334361437,0,0,0,0,0,0,0,0,0,1.296142578,0.756408691,2415,6129,7.25E-08,2.47E-09,2410,5,0,6129,0,0
midSystClick_s20.wav,1,290,600,310,530,0.43587651,0,0,0,0,0,0.378262882,0,0,0,0,0,0,0,0,0,1.926055908,0.763336182,2315,6138,7.75E-08,6.49E-09,2309,4,2,6138,0,0
midSystClick_s21.wav,1,320,640,320,540,0.409482752,1,430,20,0.039192359,182.137912,0.40370148,0,0,0,0,0,0.095711868,0,1,0,1.891845703,0.76751709,2252,6122,9.75E-08,4.13E-09,2245,5,2,6122,0,0
midSystClick_s22.wav,1,280,600,320,520,0.455804039,0,0,0,0,0,0.306744478,0,0,0,0,0,0,0,0,0,2.353820801,0.761047363,2279,6152,8.80E-08,4.06E-09,2270,7,2,6152,0,0
midSystClick_s24_JUST2.wav,1,280,610,330,530,0.442508236,1,400,20,0.031918815,115.5236537,0.311663252,0,0,0,0,0,0.072131572,0,0,0,1.823272705,0.741668701,2372,6049,7.04E-08,3.44E-09,2361,11,0,6049,0,0
holoSyst&S3_s03.wav,1,170,450,280,470,0.144951405,1,230,180,0.027509647,382.8239783,0.507358997,1,540,90,0.108644098,67.22791655,0.189785306,0.749520835,1,1,12.29614258,5.283203125,85,1367,5.29E-07,1.10E-06,14,16,55,1355,6,6
holoSyst&S3_s04.wav,1,150,430,280,470,0.143876584,1,210,190,0.028543825,365.0153639,0.484718394,1,520,80,0.1176931,79.89242908,0.198391039,0.818014274,1,1,13.01226807,5.241882324,81,1440,5.21E-07,1.07E-06,4,16,61,1422,12,6
holoSyst&S3_s05.wav,1,150,430,280,470,0.150076074,1,210,190,0.026638569,366.6982173,0.443908744,1,520,90,0.108890082,78.21936002,0.17750044,0.725565903,1,1,12.09210205,5.382049561,83,1360,6.20E-07,1.20E-06,9,21,53,1350,5,5
holoSyst&S3_s06.wav,1,200,490,290,460,0.135597353,1,260,190,0.027467985,362.3332164,0.459528318,1,570,90,0.110734559,72.15282935,0.202570218,0.816642479,1,1,12.5383606,5.283172607,81,1416,5.88E-07,1.14E-06,7,14,60,1401,10,5
holoSyst&S3_s07.wav,1,170,460,290,460,0.135963331,1,230,190,0.027989419,357.228149,0.484453238,1,550,80,0.116977448,73.10201293,0.205860058,0.860360272,1,1,12.40795898,5.234466553,83,1344,7.07E-07,1.10E-06,10,21,52,1337,3,4
holoSyst&S3_s08.wav,1,170,450,280,470,0.116693036,1,230,180,0.028256815,362.1242933,0.525472034,1,540,90,0.11038214,64.84860372,0.242146543,0.945918832,1,1,11.98913574,5.368225098,74,1243,3.56E-07,1.32E-06,4,14,56,1234,4,5
holoSyst&S3_s09.wav,1,210,490,280,470,0.13297001,1,270,180,0.029030424,353.9966653,0.536601365,1,580,80,0.1170849,76.54028582,0.218323092,0.880536148,1,1,11.99645996,5.474060059,73,1267,4.95E-07,1.31E-06,5,10,58,1257,6,4
holoSyst&S3_s10.wav,1,150,430,280,470,0.143330029,1,210,180,0.02931049,369.5154163,0.516230377,1,520,90,0.113312442,68.06673132,0.204496502,0.790570145,1,1,12.87576294,5.474609375,76,1228,3.51E-07,1.40E-06,8,12,56,1216,6,6
holoSyst&S3_s11.wav,1,180,460,280,470,0.146970625,1,240,180,0.028674553,370.0786258,0.488696625,1,550,80,0.117912872,77.84987925,0.195103977,0.802288699,1,1,12.54501343,5.396759033,76,1341,4.35E-07,1.16E-06,5,12,59,1327,8,6
holoSyst&S3_s12.wav,1,200,490,290,460,0.133853844,1,260,180,0.02728273,358.7675063,0.451402113,1,570,90,0.111727759,71.41275327,0.203824776,0.834699664,1,1,11.62963867,5.316650391,73,1333,4.50E-07,1.11E-06,8,7,58,1323,5,5
holoSyst&S3_s13.wav,1,160,450,290,460,0.122395002,1,220,190,0.028574556,364.9028275,0.49414552,1,530,80,0.115591697,80.96811978,0.233461787,0.944415169,1,1,12.90847778,5.345123291,77,1300,3.66E-07,1.19E-06,4,14,59,1291,4,5
holoSyst&S3_s14.wav,1,160,460,300,450,0.124622682,1,220,20,0.027623796,413.8496323,0.524595065,1,550,80,0.121377131,63.30356474,0.221659453,0.973956977,1,1,13.83148193,5.27923584,82,1299,4.59E-07,1.24E-06,6,18,58,1288,4,7
holoSyst&S3_s15.wav,1,150,450,300,450,0.131674395,1,210,200,0.030611047,351.7046792,0.52148715,1,540,70,0.129076164,82.05136497,0.232475323,0.980267758,1,1,14.32662964,5.369384766,80,1285,2.94E-07,1.33E-06,8,11,61,1273,5,7
holoSyst&S3_s16.wav,1,150,450,300,450,0.136408163,1,210,200,0.029582837,368.2219987,0.481425629,1,540,80,0.12150614,70.52888055,0.216869992,0.89075417,1,1,14.24905396,5.40411377,88,1300,5.17E-07,1.35E-06,12,14,62,1288,7,5
holoSyst&S3_s17.wav,1,170,470,300,470,0.126091923,1,230,200,0.03048084,362.7637127,0.436065826,1,560,80,0.120420204,78.0536424,0.241735069,0.955019179,1,1,14.35055542,5.475982666,80,1271,4.13E-07,1.45E-06,5,9,66,1257,9,5
holoSyst&S3_s18.wav,1,240,540,300,450,0.129777647,1,300,190,0.027523249,367.212572,0.490846089,1,620,80,0.119435518,72.78944157,0.212080043,0.920308855,1,1,12.61529541,5.317016602,88,1323,8.55E-07,1.12E-06,8,18,62,1307,9,7
holoSyst&S3_s19.wav,1,150,450,300,450,0.143346787,1,210,200,0.026643532,343.6979092,0.495256373,1,530,90,0.112505352,69.79875214,0.185867658,0.78484739,1,1,11.809021,5.344116211,76,1265,6.84E-07,1.32E-06,2,16,58,1256,4,5
holoSyst&S3_s20.wav,1,160,460,300,450,0.148783467,1,220,200,0.027041764,364.7885419,0.456254902,1,540,80,0.11675186,77.24290241,0.181752482,0.784709905,1,1,12.91064453,5.356567383,82,1243,6.28E-07,1.39E-06,11,10,61,1234,5,4
holoSyst&S3_s21.wav,1,150,450,300,450,0.142859757,1,210,200,0.029649006,346.868023,0.408064336,1,530,90,0.111782688,70.33496344,0.207539245,0.782464496,1,1,13.47418213,5.305633545,83,1241,6.56E-07,1.40E-06,11,12,60,1233,3,5
holoSyst&S3_s22.wav,1,150,430,280,470,0.138608141,1,210,190,0.026821215,364.9314114,0.452307145,1,520,80,0.115426183,81.59426783,0.193503891,0.832751831,1,1,12.2310791,5.360687256,83,1386,4.41E-07,1.04E-06,10,15,58,1377,5,4
holoSyst&S3_s23.wav,1,150,430,280,470,0.14906281,1,200,200,0.026547186,367.5241059,0.462610645,1,530,80,0.122734308,68.91142286,0.178093961,0.823373099,1,1,12.7428894,5.38671875,84,1272,3.65E-07,1.29E-06,11,13,60,1260,7,5
holoSyst&S3_s24.wav,1,180,470,290,460,0.150991574,1,240,190,0.027532994,360.909569,0.416019794,1,560,80,0.116460265,73.29174432,0.182347881,0.771303075,1,1,12.26672363,5.237945557,77,1377,3.88E-07,1.22E-06,5,15,57,1359,13,5
holoSyst&S3_s25.wav,1,140,430,290,460,0.140192003,1,190,170,0.030762143,362.1663839,0.4687535,1,520,80,0.119756302,70.8942836,0.21942866,0.854230627,1,1,13.84176636,5.243011475,84,1290,3.31E-07,1.24E-06,9,17,58,1281,4,5
holoSyst&S3_s26.wav,1,180,460,280,470,0.125887003,1,240,180,0.029452642,368.3348753,0.527347104,1,550,90,0.110713366,68.00207894,0.233960943,0.879466211,1,1,12.94467163,5.425994873,75,1312,4.35E-07,9.59E-07,6,12,57,1303,5,4
holoSyst&S3_s27.wav,1,130,410,280,470,0.130518922,1,190,180,0.03266159,359.1340446,0.516604707,1,500,80,0.117034353,75.2251298,0.250244097,0.896684947,1,1,13.9654541,5.434356689,76,1275,5.83E-07,1.31E-06,3,14,59,1267,4,4
holoSyst&S3_s28.wav,1,180,470,290,460,0.124723994,1,240,180,0.027986382,361.3079579,0.438189821,1,550,90,0.112472954,68.89027779,0.22438651,0.901774791,1,1,12.02804565,5.297821045,72,1295,3.43E-07,1.23E-06,6,8,58,1279,9,7
holoSyst&S3_s29.wav,1,120,420,300,450,0.126593505,1,180,190,0.026901365,368.5264945,0.50066399,1,500,80,0.11625588,80.18848703,0.212501934,0.918340002,1,1,12.39477539,5.32144165,81,1323,2.88E-07,1.07E-06,9,18,54,1309,9,5
syst&diast_s02.wav,3,270,430,160,560,0.433158986,1,330,40,0.079506702,181.6421538,0.119239314,0,0,0,0,0,0.183550854,0,1,0,4.524963379,7.067047119,17,1286,5.07E-06,3.62E-07,6,6,5,1046,225,15
syst&diast_s03.wav,3,250,430,180,540,0.431288478,1,300,70,0.064236069,178.6367597,0.11583129,1,530,20,0.012617484,406.800586,0.148939915,0.029255324,1,0,5.863433838,7.35345459,20,1345,3.56E-06,3.49E-07,6,3,11,1158,176,11
syst&diast_s04.wav,3,240,370,130,590,0.451768137,1,290,20,0.081796069,171.2732821,0.172284454,1,430,20,0.03205543,126.9119261,0.181057631,0.070955492,1,0,2.161132813,7.512115479,25,1453,3.85E-06,3.51E-07,15,8,2,1302,145,6
syst&diast_s05.wav,3,190,370,180,540,0.463258615,1,250,60,0.110835353,156.2682779,0.088306117,0,0,0,0,0,0.239251574,0,1,0,7.054992676,6.670135498,26,1303,8.24E-06,3.40E-07,7,8,11,1102,196,5
syst&diast_s06.wav,3,170,360,190,530,0.456808662,1,230,70,0.102860718,166.1377531,0.088283217,1,590,20,0.008768915,405.8827612,0.225172434,0.019196035,1,0,8.448455811,6.388061523,21,1357,4.47E-06,3.19E-07,7,4,10,1074,251,32
syst&diast_s07.wav,3,130,280,150,570,0.457980506,1,190,30,0.085058277,180.7165074,0.074011415,0,0,0,0,0,0.185724666,0,1,0,3.62689209,6.454101563,15,1363,6.90E-06,3.23E-07,7,2,6,1153,199,11
syst&diast_s08.wav,3,250,440,190,530,0.461389579,1,310,70,0.087383426,161.2406525,0.078510362,1,620,20,0.011807319,424.8202276,0.189391851,0.025590779,1,0,7.006164551,6.574066162,45,1485,4.05E-06,3.19E-07,27,7,11,1252,218,15
syst&diast_s09.wav,3,240,380,140,580,0.448337266,1,280,40,0.106589127,186.4019274,0.113088823,1,440,20,0.019221057,86.79207345,0.23774318,0.042871871,1,0,5.940582275,7.074157715,15,1369,7.35E-06,3.58E-07,1,4,10,1129,208,32
syst&diast_s10.wav,3,220,380,160,560,0.43780485,1,280,40,0.071379448,181.6092258,0.097263396,0,0,0,0,0,0.163039418,0,1,0,3.813079834,6.452453613,15,1490,5.56E-06,3.01E-07,3,5,7,1269,208,13
syst&diast_s11.wav,3,280,450,170,550,0.454158564,1,320,70,0.075241438,177.5650478,0.100582042,0,0,0,0,0,0.165672177,0,1,0,6.243713379,6.313018799,27,1528,5.64E-06,2.91E-07,8,8,11,1314,195,19
syst&diast_s13.wav,3,200,370,170,550,0.438705965,1,260,50,0.062406509,173.6729723,0.098483365,0,0,0,0,0,0.142251334,0,1,0,3.797729492,7.203369141,39,1460,3.24E-06,3.19E-07,13,18,8,1267,186,7
syst&diast_s15.wav,3,180,340,160,560,0.417291561,1,210,70,0.096162605,171.7285146,0.079716936,0,0,0,0,0,0.230444644,0,1,0,7.673248291,6.432006836,35,1490,6.65E-06,3.03E-07,8,13,14,1232,238,20
syst&diast_s16.wav,3,210,340,130,590,0.411558581,1,270,10,0.053047494,150.1499142,0.130482425,1,400,20,0.016136599,95.78426207,0.128894151,0.03920851,1,0,0.98727417,7.108947754,8,1608,2.96E-06,3.24E-07,4,0,4,1478,129,1
syst&diast_s17.wav,3,250,400,150,570,0.423827649,1,310,30,0.111616251,151.9366247,0.085966435,0,0,0,0,0,0.263352925,0,1,0,4.007629395,6.143981934,18,1470,5.74E-06,3.07E-07,4,1,13,1269,197,4
syst&diast_s18.wav,3,220,400,180,540,0.403394664,1,250,90,0.061557446,166.5952878,0.10147515,0,0,0,0,0,0.152598562,0,1,0,6.796508789,6.124633789,64,1361,4.13E-06,2.79E-07,33,21,10,1136,207,18
syst&diast_s19.wav,3,260,430,170,550,0.405160956,1,320,50,0.079871806,163.0297249,0.079835833,0,0,0,0,0,0.19713599,0,1,0,5.215240479,7.127563477,20,1284,3.45E-06,3.82E-07,6,6,8,1062,208,14
syst&diast_s20.wav,3,240,400,160,560,0.413426693,1,270,70,0.066010035,188.6229056,0.086934327,0,0,0,0,0,0.159665635,0,1,0,6.068664551,6.538513184,36,1582,4.03E-06,2.73E-07,9,19,8,1334,228,20
syst&diast_s21.wav,3,220,370,150,590,0.397242061,1,280,30,0.06200124,158.5413726,0.080199736,0,0,0,0,0,0.156079243,0,1,0,2.509307861,6.448669434,20,1775,5.25E-06,2.57E-07,6,7,7,1611,162,2
syst&diast_s22.wav,3,210,400,190,550,0.415481714,1,270,70,0.087476499,182.0667611,0.092055831,0,0,0,0,0,0.210542357,0,1,0,7.398193359,6.525726318,28,1465,5.89E-06,3.00E-07,14,5,9,1194,256,15
syst&diast_s23.wav,3,200,390,190,540,0.402381,1,260,70,0.077355791,172.2197138,0.112638871,0,0,0,0,0,0.192245137,0,1,0,6.832733154,6.397735596,21,1553,4.00E-06,2.86E-07,4,10,7,1399,154,0
syst&diast_s24.wav,3,300,480,180,550,0.452778839,1,360,60,0.076052588,192.5013781,0.089480208,0,0,0,0,0,0.167968512,0,1,0,5.584747314,6.418395996,32,1408,5.37E-06,3.25E-07,15,8,9,1286,121,1
syst&diast_s25.wav,3,290,480,190,540,0.466745599,1,350,70,0.058044781,172.7826829,0.071995386,0,0,0,0,0,0.124360638,0,1,0,4.881958008,6.235900879,24,1339,5.14E-06,3.35E-07,9,6,9,1194,144,1
syst&diast_s26.wav,3,210,400,190,540,0.450270545,1,270,70,0.113079748,170.4884529,0.108020065,0,0,0,0,0,0.251137342,0,1,0,9.397491455,6.528656006,30,1383,6.09E-06,3.21E-07,6,8,16,1178,186,19
syst&diast_s28.wav,3,240,390,150,570,0.476143559,1,300,30,0.078887932,163.3952044,0.190905343,0,0,0,0,0,0.165680981,0,1,0,3.174865723,6.512268066,22,1399,4.26E-06,3.48E-07,15,3,4,1269,128,2
healthy3_s01.wav,0,310,650,340,530,0.430461812,0,0,0,0,0,0.414301414,0,0,0,0,0,0,0,0,0,0.131896973,0.28237915,1069,1782,3.10E-07,3.58E-07,1069,0,0,1782,0,0
healthy3_s02.wav,0,280,610,330,530,0.367913733,0,0,0,0,0,0.472175686,0,0,0,0,0,0,0,0,0,0.138519287,0.317230225,1003,2019,4.28E-07,3.29E-07,1003,0,0,2017,2,0
healthy3_s03.wav,0,230,560,330,600,0.432592995,0,0,0,0,0,0.43423515,0,0,0,0,0,0,0,0,0,0.171447754,0.353820801,1061,2129,3.04E-07,3.65E-07,1061,0,0,2127,2,0
healthy3_s04.wav,0,260,600,340,530,0.409813962,0,0,0,0,0,0.458649244,0,0,0,0,0,0,0,0,0,0.160552979,0.34161377,1030,1827,3.83E-07,3.67E-07,1027,3,0,1825,2,0
healthy3_s05.wav,0,250,580,330,530,0.376737709,0,0,0,0,0,0.500488214,0,0,0,0,0,0,0,0,0,0.11340332,0.367431641,947,1923,3.34E-07,3.62E-07,947,0,0,1921,2,0
healthy3_s06.wav,0,220,530,310,550,0.376412356,0,0,0,0,0,0.457250869,0,0,0,0,0,0,0,0,0,0.113494873,0.388641357,980,1922,3.11E-07,3.45E-07,980,0,0,1919,3,0
healthy3_s07.wav,0,230,550,320,530,0.365621086,0,0,0,0,0,0.47211855,0,0,0,0,0,0,0,0,0,0.132263184,0.274688721,1090,1827,2.89E-07,3.31E-07,1090,0,0,1827,0,0
healthy3_s08.wav,0,320,630,310,550,0.360112634,0,0,0,0,0,0.462564085,0,0,0,0,0,0,0,0,0,0.121856689,0.40725708,1015,1784,3.20E-07,3.80E-07,1015,0,0,1782,2,0
healthy3_s09.wav,0,220,530,310,550,0.419681248,0,0,0,0,0,0.415453479,0,0,0,0,0,0,0,0,0,0.137115479,0.484832764,999,2023,3.97E-07,3.46E-07,999,0,0,2021,2,0
healthy3_s10.wav,0,210,540,330,610,0.399540895,0,0,0,0,0,0.360807395,0,0,0,0,0,0,0,0,0,0.164337158,0.349517822,1061,2127,3.04E-07,3.49E-07,1061,0,0,2125,2,0
healthy3_s11.wav,0,250,580,330,530,0.388296411,0,0,0,0,0,0.470535376,0,0,0,0,0,0,0,0,0,0.149291992,0.314239502,1034,1827,3.82E-07,3.67E-07,1031,3,0,1825,2,0
healthy3_s12.wav,0,240,570,330,530,0.439110005,0,0,0,0,0,0.416906787,0,0,0,0,0,0,0,0,0,0.176269531,0.349456787,956,1935,3.63E-07,3.60E-07,956,0,0,1932,3,0
healthy3_s13.wav,0,240,580,340,530,0.391149048,0,0,0,0,0,0.480460569,0,0,0,0,0,0,0,0,0,0.166656494,0.355743408,985,1925,3.85E-07,3.44E-07,985,0,0,1922,3,0
healthy3_s14.wav,0,250,580,330,530,0.392850206,0,0,0,0,0,0.496295328,0,0,0,0,0,0,0,0,0,0.125762939,0.365325928,1090,1832,2.89E-07,3.71E-07,1090,0,0,1830,2,0
healthy3_s15.wav,0,230,540,310,550,0.380641454,0,0,0,0,0,0.434090865,0,0,0,0,0,0,0,0,0,0.120239258,0.384857178,1029,1784,2.88E-07,3.80E-07,1029,0,0,1782,2,0
healthy3_s16.wav,0,220,540,320,530,0.357499637,0,0,0,0,0,0.489254645,0,0,0,0,0,0,0,0,0,0.132781982,0.297393799,999,1967,3.97E-07,3.18E-07,999,0,0,1965,2,0
healthy3_s17.wav,0,250,580,330,620,0.377213907,0,0,0,0,0,0.497490494,0,0,0,0,0,0,0,0,0,0.151641846,0.338684082,1063,2127,3.08E-07,3.49E-07,1063,0,0,2125,2,0
healthy3_s18.wav,0,230,550,320,540,0.422266579,0,0,0,0,0,0.411925852,0,0,0,0,0,0,0,0,0,0.147338867,0.30480957,1048,1826,3.41E-07,3.67E-07,1048,0,0,1825,1,0
